Episode,Steps,Reward,Avg_Reward,Epsilon,Waypoints,Completion
887,88,-28.477954691269137,-37.17120859223756,0.32805000000000006,2,0.11764705882352941
888,89,-29.526237478567868,-37.08626446875235,0.32805000000000006,2,0.11764705882352941
889,90,-28.477954691269137,-36.99166765801077,0.32805000000000006,2,0.11764705882352941
890,91,-21.309893521946222,-36.82121359131442,0.32805000000000006,2,0.11764705882352941
891,92,-10.390666132155665,-36.5370141562697,0.32805000000000006,2,0.11764705882352941
892,93,-10.234351032574237,-36.257198591124,0.32805000000000006,2,0.11764705882352941
893,94,-18.463893515546896,-36.06990064296003,0.32805000000000006,2,0.11764705882352941
894,95,-8.747453312020586,-35.78529181659608,0.32805000000000006,2,0.11764705882352941
895,96,-5.45361724527431,-35.47259414060307,0.32805000000000006,2,0.11764705882352941
896,97,50,-34.60042481263774,0.32805000000000006,3,0.17647058823529413
897,98,-12.189057965510028,-34.37404736973746,0.32805000000000006,3,0.17647058823529413
898,99,-10.192090328572062,-34.132227799325804,0.32805000000000006,3,0.17647058823529413
899,100,-12.189057965510028,-33.914968692060306,0.32805000000000006,3,0.17647058823529413
900,101,-15.59703699127994,-33.73538112636638,0.32805000000000006,3,0.17647058823529413
901,102,-19.696750791136747,-33.599083744470946,0.32805000000000006,3,0.17647058823529413
902,103,-15.59703699127994,-33.42598714107488,0.32805000000000006,3,0.17647058823529413
903,104,-12.971798753733221,-33.23118534690972,0.32805000000000006,3,0.17647058823529413
904,105,-17.69073180306982,-33.08457729460934,0.32805000000000006,3,0.17647058823529413
905,106,-12.971798753733221,-32.89660740170396,0.32805000000000006,3,0.17647058823529413
906,107,-11.96944288207913,-32.70283735985558,0.32805000000000006,3,0.17647058823529413
907,108,-18.03598922671708,-32.56827912010201,0.32805000000000006,3,0.17647058823529413
908,109,-24.038761896766214,-32.490738054435326,0.32805000000000006,3,0.17647058823529413
909,110,-28.153708427892383,-32.45166571545746,0.32805000000000006,3,0.17647058823529413
910,111,-22.854886365372355,-32.365980185545986,0.32805000000000006,3,0.17647058823529413
911,112,-28.153708427892383,-32.328703444327815,0.32805000000000006,3,0.17647058823529413
912,113,-34.00506412229939,-32.343408362555635,0.32805000000000006,3,0.17647058823529413
913,114,-40.41100241635852,-32.41356135432783,0.32805000000000006,3,0.17647058823529413
914,115,-47.15218093604952,-32.540618419687505,0.32805000000000006,3,0.17647058823529413
915,116,-54.10219835512416,-32.724905427682685,0.32805000000000006,3,0.17647058823529413
916,117,-61.18810662257328,-32.96611899713091,0.32805000000000006,3,0.17647058823529413
917,118,-63.78732550448896,-33.22512073248686,0.32805000000000006,3,0.17647058823529413
918,119,-70.69884575572166,-33.53740177434715,0.32805000000000006,3,0.17647058823529413
919,120,-77.72220148942026,-33.90256540835602,0.32805000000000006,3,0.17647058823529413
920,121,-84.82915096269957,-34.31999643748998,0.32805000000000006,3,0.17647058823529413
921,122,-91.99996800287983,-34.78893929574518,0.32805000000000006,3,0.17647058823529413
922,123,-84.82915096269957,-35.192489389833526,0.32805000000000006,3,0.17647058823529413
923,124,-91.99996800287983,-35.646949218737895,0.32805000000000006,3,0.17647058823529413
924,125,-94.33679085655162,-36.112741612688794,0.32805000000000006,3,0.17647058823529413
925,126,-94.33679085655162,-36.57119869334913,0.32805000000000006,3,0.17647058823529413
926,127,-87.35951193125082,-36.967982390520234,0.32805000000000006,3,0.17647058823529413
927,128,-90.44016309198344,-37.38249541921375,0.32805000000000006,3,0.17647058823529413
928,129,-97.19577340889919,-37.842597557595944,0.32805000000000006,3,0.17647058823529413
929,130,-90.44016309198344,-38.24410569144624,0.32805000000000006,3,0.17647058823529413
930,131,-94.01668134868267,-38.66662520400106,0.32805000000000006,3,0.17647058823529413
931,132,-100.53202286080807,-39.131778569841714,0.32805000000000006,3,0.17647058823529413
932,133,-94.01668134868267,-39.54136739654948,0.32805000000000006,3,0.17647058823529413
933,134,-98.03476059965858,-39.97465179064659,0.32805000000000006,3,0.17647058823529413
934,135,-104.29961640733127,-40.447629471651624,0.32805000000000006,3,0.17647058823529413
935,136,-100.53202286080807,-40.886201686171006,0.32805000000000006,3,0.17647058823529413
936,137,-97.19577340889919,-41.29424206097339,0.32805000000000006,3,0.17647058823529413
937,138,-94.33679085655162,-41.67584313144517,0.32805000000000006,3,0.17647058823529413
938,139,-91.99996800287983,-42.03530116624113,0.32805000000000006,3,0.17647058823529413
939,140,-90.22655235580297,-42.37708308957136,0.32805000000000006,3,0.17647058823529413
940,141,-82.90028615173689,-42.66245775902322,0.32805000000000006,3,0.17647058823529413
941,142,-84.82915096269957,-42.95732973946851,0.32805000000000006,3,0.17647058823529413
942,143,-77.72220148942026,-43.19875245995429,0.32805000000000006,3,0.17647058823529413
943,144,-70.69884575572166,-43.38840827578717,0.32805000000000006,3,0.17647058823529413
944,145,-63.78732550448896,-43.52812688694266,0.32805000000000006,3,0.17647058823529413
945,146,-57.02908154061302,-43.6199701158792,0.32805000000000006,3,0.17647058823529413
946,147,-54.10219835512416,-43.690795982360584,0.32805000000000006,3,0.17647058823529413
947,148,-47.15218093604952,-43.71402675386185,0.32805000000000006,3,0.17647058823529413
948,149,-44.81662979466697,-43.72137744080055,0.32805000000000006,3,0.17647058823529413
949,150,-52.08850006999729,-43.776788848940924,0.32805000000000006,3,0.17647058823529413
950,151,-59.42220454776994,-43.87971921538059,0.32805000000000006,3,0.17647058823529413
951,152,-52.08850006999729,-43.93337137782907,0.32805000000000006,3,0.17647058823529413
952,153,-44.81662979466697,-43.93910682209425,0.32805000000000006,3,0.17647058823529413
953,154,-47.15218093604952,-43.95983633250686,0.32805000000000006,3,0.17647058823529413
954,155,-40.41100241635852,-43.93708739714694,0.32805000000000006,3,0.17647058823529413
955,156,-34.00506412229939,-43.87382610240269,0.32805000000000006,3,0.17647058823529413
956,157,-28.153708427892383,-43.77433168674123,0.32805000000000006,3,0.17647058823529413
957,158,-22.854886365372355,-43.64276284824206,0.32805000000000006,3,0.17647058823529413
958,159,-18.247799076939227,-43.484044324671416,0.32805000000000006,3,0.17647058823529413
959,160,-15.288135492858093,-43.30891445615083,0.32805000000000006,3,0.17647058823529413
960,161,-5.37389107312124,-43.07474764514447,0.32805000000000006,3,0.17647058823529413
961,162,-8.577478305805469,-42.86310795594607,0.32805000000000006,3,0.17647058823529413
962,163,-18.03598922671708,-42.71172308564589,0.32805000000000006,3,0.17647058823529413
963,164,-8.577478305805469,-42.50484887485898,0.32805000000000006,3,0.17647058823529413
964,165,-5.37389107312124,-42.28116840617381,0.32805000000000006,3,0.17647058823529413
965,166,-5.846732116745289,-42.0629981289916,0.32805000000000006,3,0.17647058823529413
966,167,-5.37389107312124,-41.844610586992374,0.32805000000000006,3,0.17647058823529413
967,168,50,-41.30115135274981,0.32805000000000006,4,0.23529411764705882
968,169,-5.928766151343243,-41.093078498623896,0.32805000000000006,4,0.23529411764705882
969,170,-5.318908037574726,-40.883872823413085,0.32805000000000006,4,0.23529411764705882
970,171,-8.45170381325805,-40.69531370126102,0.32805000000000006,4,0.23529411764705882
971,172,-5.318908037574726,-40.49082580725128,0.32805000000000006,4,0.23529411764705882
972,173,-5.928766151343243,-40.29219328049319,0.32805000000000006,4,0.23529411764705882
973,174,-9.592171466485038,-40.11676458441313,0.32805000000000006,4,0.23529411764705882
974,175,-14.10210051047666,-39.96895399308395,0.32805000000000006,4,0.23529411764705882
975,176,-24.845493540100684,-39.883510713688565,0.32805000000000006,4,0.23529411764705882
976,177,-14.10210051047666,-39.738671330524454,0.32805000000000006,4,0.23529411764705882
977,178,-9.592171466485038,-39.570255130166686,0.32805000000000006,4,0.23529411764705882
978,179,-12.92322534982849,-39.42221607583148,0.32805000000000006,4,0.23529411764705882
979,180,-16.54899509963025,-39.29584468922263,0.32805000000000006,4,0.23529411764705882
980,181,-27.239904392109388,-39.22960325901872,0.32805000000000006,4,0.23529411764705882
981,182,-31.3724177100831,-39.1866678188606,0.32805000000000006,4,0.23529411764705882
982,183,-37.46337511560927,-39.17730209764727,0.32805000000000006,4,0.23529411764705882
983,184,-31.3724177100831,-39.13511353339017,0.32805000000000006,4,0.23529411764705882
984,185,-26.066239946204945,-39.06485077216874,0.32805000000000006,4,0.23529411764705882
985,186,-31.3724177100831,-39.02371476648914,0.32805000000000006,4,0.23529411764705882
986,187,-27.239904392109388,-38.96103492407223,0.32805000000000006,4,0.23529411764705882
987,188,-34.095874996162266,-38.93529333715207,0.32805000000000006,4,0.23529411764705882
988,189,-41.17293447383126,-38.94707039576617,0.32805000000000006,4,0.23529411764705882
989,190,-34.095874996162266,-38.92167146697243,0.32805000000000006,4,0.23529411764705882
990,191,-27.239904392109388,-38.860828930124185,0.32805000000000006,4,0.23529411764705882
991,192,-16.54899509963025,-38.745223573489504,0.32805000000000006,4,0.23529411764705882
992,193,-14.10210051047666,-38.6181971659482,0.32805000000000006,4,0.23529411764705882
993,194,-13.185948536513635,-38.48777537810495,0.32805000000000006,4,0.23529411764705882
994,195,-24.671847913380248,-38.41728595226452,0.32805000000000006,4,0.23529411764705882
995,196,-13.185948536513635,-38.289208097362234,0.32805000000000006,4,0.23529411764705882
996,197,-14.10210051047666,-38.16705098833756,0.32805000000000006,4,0.23529411764705882
997,198,-16.54899509963025,-38.05841754166064,0.32805000000000006,4,0.23529411764705882
998,199,-26.066239946204945,-37.99845665368336,0.32805000000000006,4,0.23529411764705882
999,200,-22.18433804106134,-37.91977944665539,0.32805000000000006,4,0.23529411764705882
1000,1,-8.120385352366167,-4.0601926761830835,0.2952450000000001,1,0.058823529411764705
1001,2,50,13.959871549211277,0.2952450000000001,2,0.11764705882352941
1002,3,-9.3987726578845,8.120210497437332,0.2952450000000001,2,0.11764705882352941
1003,4,-7.958450067355909,4.904478384478685,0.2952450000000001,2,0.11764705882352941
1004,5,50,12.420398653732237,0.2952450000000001,3,0.17647058823529413
1005,6,-12.105492788237695,8.91669987630796,0.2952450000000001,3,0.17647058823529413
1006,7,-13.097440805213623,6.164932291117763,0.2952450000000001,3,0.17647058823529413
1007,8,-8.688384646394168,4.514563742505326,0.2952450000000001,3,0.17647058823529413
1008,9,-5.425228094865777,3.5205845587682156,0.2952450000000001,3,0.17647058823529413
1009,10,-5.777384529260969,2.675314641674653,0.2952450000000001,3,0.17647058823529413
1010,11,-5.425228094865777,2.0002694136296175,0.2952450000000001,3,0.17647058823529413
1011,12,-8.688384646394168,1.1780652551662494,0.2952450000000001,3,0.17647058823529413
1012,13,-12.267356184757086,0.21767800945743968,0.2952450000000001,3,0.17647058823529413
1013,14,-8.688384646394168,-0.3760595009326675,0.2952450000000001,3,0.17647058823529413
1014,15,-7.1054927882376955,-0.7966490813892317,0.2952450000000001,3,0.17647058823529413
1015,16,50,2.1913890998689585,0.2952450000000001,4,0.23529411764705882
1016,17,-6.002972068327198,1.7361468127469497,0.2952450000000001,4,0.23529411764705882
1017,18,50,4.276349612076058,0.2952450000000001,5,0.29411764705882354
1018,19,-11.257281203963354,3.499668071274087,0.2952450000000001,5,0.29411764705882354
1019,20,-10.085949638239654,2.8527338946305756,0.2952450000000001,5,0.29411764705882354
1020,21,-22.199238879454523,1.7140078594448889,0.2952450000000001,5,0.29411764705882354
1021,22,-29.58194388493761,0.3533143053413021,0.2952450000000001,5,0.29411764705882354
1022,23,-37.01192560836475,-1.2035706910631168,0.2952450000000001,5,0.29411764705882354
1023,24,-44.465932216347376,-2.934065152074487,0.2952450000000001,5,0.29411764705882354
1024,25,-44.65959534697265,-4.538893236493648,0.2952450000000001,5,0.29411764705882354
1025,26,-52.1014261659581,-6.300468530177516,0.2952450000000001,5,0.29411764705882354
1026,27,-51.93346859663119,-7.930218532550861,0.2952450000000001,5,0.29411764705882354
1027,28,-52.1014261659581,-9.453363623358008,0.2952450000000001,5,0.29411764705882354
1028,29,-59.557575294061444,-11.123504012381456,0.2952450000000001,5,0.29411764705882354
1029,30,-67.02334985246944,-12.92672484593268,0.2952450000000001,5,0.29411764705882354
1030,31,-66.89074010425246,-14.613100322755175,0.2952450000000001,5,0.29411764705882354
1031,32,-74.37594517906682,-16.424095621431285,0.2952450000000001,5,0.29411764705882354
1032,33,-75.0078401987869,-18.147146932529978,0.2952450000000001,5,0.29411764705882354
1033,34,-82.43819960000826,-19.984034151600788,0.2952450000000001,5,0.29411764705882354
1034,35,-89.88017496005617,-21.925593618502326,0.2952450000000001,5,0.29411764705882354
1035,36,-97.331096212908,-23.963580175107886,0.2952450000000001,5,0.29411764705882354
1036,37,-104.58603953258263,-26.085223842409853,0.2952450000000001,5,0.29411764705882354
1037,38,-97.12825634752002,-27.906840060489596,0.2952450000000001,5,0.29411764705882354
1038,39,-98.18621774880958,-29.6638245026976,0.2952450000000001,5,0.29411764705882354
1039,40,-97.12825634752002,-31.30929845013229,0.2952450000000001,5,0.29411764705882354
1040,41,-96.64163403480958,-32.864830249767465,0.2952450000000001,5,0.29411764705882354
1041,42,-104.13441222613345,-34.52226238875272,0.2952450000000001,5,0.29411764705882354
1042,43,-96.64163403480958,-35.93406628979947,0.2952450000000001,5,0.29411764705882354
1043,44,-97.12825634752002,-37.29393717997103,0.2952450000000001,5,0.29411764705882354
1044,45,-96.64163403480958,-38.584104502902306,0.2952450000000001,5,0.29411764705882354
1045,46,-96.73504573675856,-39.82135857170776,0.2952450000000001,5,0.29411764705882354
1046,47,-104.22134564909098,-41.16302496915325,0.2952450000000001,5,0.29411764705882354
1047,48,-96.73504573675856,-42.29714784196152,0.2952450000000001,5,0.29411764705882354
1048,49,-96.64163403480958,-43.38403756581848,0.2952450000000001,5,0.29411764705882354
1049,50,-89.1500906864816,-44.28141115641972,0.2952450000000001,5,0.29411764705882354
1050,51,-96.64163403480958,-45.28833851946568,0.2952450000000001,5,0.29411764705882354
1051,52,-96.73504573675856,-46.2590311084712,0.2952450000000001,5,0.29411764705882354
1052,53,-97.40694924727072,-47.20621477770823,0.2952450000000001,5,0.29411764705882354
1053,54,-104.84559423307046,-48.25420349507846,0.2952450000000001,5,0.29411764705882354
1054,55,-97.40694924727072,-49.131931097796176,0.2952450000000001,5,0.29411764705882354
1055,56,-96.73504573675856,-49.96707345988324,0.2952450000000001,5,0.29411764705882354
1056,57,-89.25102009661279,-50.64438288465443,0.2952450000000001,5,0.29411764705882354
1057,58,-96.73504573675856,-51.42558056011382,0.2952450000000001,5,0.29411764705882354
1058,59,-89.25102009661279,-52.0560045523888,0.2952450000000001,5,0.29411764705882354
1059,60,-81.7698850241678,-52.54311734700813,0.2952450000000001,5,0.29411764705882354
1060,61,-89.25102009661279,-53.13518029458239,0.2952450000000001,5,0.29411764705882354
1061,62,-89.1500906864816,-53.70684553889825,0.2952450000000001,5,0.29411764705882354
1062,63,-81.6601277436906,-54.143615573348136,0.2952450000000001,5,0.29411764705882354
1063,64,-89.1500906864816,-54.682176728934806,0.2952450000000001,5,0.29411764705882354
1064,65,-89.677550427408,-55.212409663760155,0.2952450000000001,5,0.29411764705882354
1065,66,-82.23585161530475,-55.61574461826082,0.2952450000000001,5,0.29411764705882354
1066,67,-81.6601277436906,-55.99875025245832,0.2952450000000001,5,0.29411764705882354
1067,68,-74.17223259022845,-56.26213405445499,0.2952450000000001,5,0.29411764705882354
1068,69,-81.6601277436906,-56.624962535729786,0.2952450000000001,5,0.29411764705882354
1069,70,-89.1500906864816,-57.08306293221925,0.2952450000000001,5,0.29411764705882354
1070,71,-89.25102009661279,-57.52984011505805,0.2952450000000001,5,0.29411764705882354
1071,72,-89.97839821561031,-57.97434091095603,0.2952450000000001,5,0.29411764705882354
1072,73,-97.40694924727072,-58.5072139965819,0.2952450000000001,5,0.29411764705882354
1073,74,-98.64568889162993,-59.04239366184921,0.2952450000000001,5,0.29411764705882354
1074,75,-105.99778607538765,-59.66022777255367,0.2952450000000001,5,0.29411764705882354
1075,76,-104.84559423307046,-60.247050713599336,0.2952450000000001,5,0.29411764705882354
1076,77,-97.40694924727072,-60.72345966915923,0.2952450000000001,5,0.29411764705882354
1077,78,-98.64568889162993,-61.20348788716519,0.2952450000000001,5,0.29411764705882354
1078,79,-91.3174857787522,-61.57991286081003,0.2952450000000001,5,0.29411764705882354
1079,80,-98.64568889162993,-62.03751503403003,0.2952450000000001,5,0.29411764705882354
1080,81,-100.43047216069616,-62.50572182825766,0.2952450000000001,5,0.29411764705882354
1081,82,-107.66110563283189,-63.04976259698748,0.2952450000000001,5,0.29411764705882354
1082,83,-100.43047216069616,-63.49477104417448,0.2952450000000001,5,0.29411764705882354
1083,84,-98.64568889162993,-63.90831125414454,0.2952450000000001,5,0.29411764705882354
1084,85,-91.3174857787522,-64.22702258582603,0.2952450000000001,5,0.29411764705882354
1085,86,-84.01937871380079,-64.4545209321246,0.2952450000000001,5,0.29411764705882354
1086,87,-76.75987581698044,-64.5943545103616,0.2952450000000001,5,0.29411764705882354
1087,88,-84.01937871380079,-64.81261320927663,0.2952450000000001,5,0.29411764705882354
1088,89,-91.3174857787522,-65.10711179338192,0.2952450000000001,5,0.29411764705882354
1089,90,-89.97839821561031,-65.38042263318664,0.2952450000000001,5,0.29411764705882354
1090,91,-82.5626360220594,-65.56718582219612,0.2952450000000001,5,0.29411764705882354
1091,92,-89.97839821561031,-65.82967197696402,0.2952450000000001,5,0.29411764705882354
1092,93,-89.25102009661279,-66.07883525483263,0.2952450000000001,5,0.29411764705882354
1093,94,-81.7698850241678,-66.24400419977299,0.2952450000000001,5,0.29411764705882354
1094,95,-74.29250099157319,-66.32784270802091,0.2952450000000001,5,0.29411764705882354
1095,96,-81.7698850241678,-66.48703902055851,0.2952450000000001,5,0.29411764705882354
1096,97,-81.6601277436906,-66.64186645650884,0.2952450000000001,5,0.29411764705882354
1097,98,-82.23585161530475,-66.79938145811282,0.2952450000000001,5,0.29411764705882354
1098,99,-74.80585536232478,-66.87944619715495,0.2952450000000001,5,0.29411764705882354
1099,100,-67.39143993122819,-66.88451544204676,0.2952450000000001,5,0.29411764705882354
1100,101,-74.80585536232478,-66.9621756373436,0.2952450000000001,5,0.29411764705882354
1101,102,-76.17440796674353,-67.05161478617273,0.2952450000000001,5,0.29411764705882354
1102,103,-83.48275872179933,-67.20960655478453,0.2952450000000001,5,0.29411764705882354
1103,104,-85.36547870567857,-67.38251962288828,0.2952450000000001,5,0.29411764705882354
1104,105,-92.56161477154777,-67.6200582563662,0.2952450000000001,5,0.29411764705882354
1105,106,-99.79733772446943,-67.92078049438587,0.2952450000000001,5,0.29411764705882354
1106,107,-107.06941420791733,-68.28326784358522,0.2952450000000001,5,0.29411764705882354
1107,108,-99.79733772446943,-68.5723877507493,0.2952450000000001,5,0.29411764705882354
1108,109,-101.91141905203952,-68.87546985348831,0.2952450000000001,5,0.29411764705882354
1109,110,-109.06246477720197,-69.23751485280104,0.2952450000000001,5,0.29411764705882354
1110,111,-101.91141905203952,-69.52924614029425,0.2952450000000001,5,0.29411764705882354
1111,112,-104.39277426726728,-69.83777293787809,0.2952450000000001,5,0.29411764705882354
1112,113,-97.43063468563057,-70.07981558478818,0.2952450000000001,5,0.29411764705882354
1113,114,-94.79238810317148,-70.29470751973065,0.2952450000000001,5,0.29411764705882354
1114,115,-101.91141905203952,-70.5672653777678,0.2952450000000001,5,0.29411764705882354
1115,116,-99.79733772446943,-70.81709505594472,0.2952450000000001,5,0.29411764705882354
1116,117,-98.18621774880958,-71.04903677368087,0.2952450000000001,5,0.29411764705882354
1117,118,-99.79733772446943,-71.29061913461186,0.2952450000000001,5,0.29411764705882354
1118,119,-98.18621774880958,-71.5147491230635,0.2952450000000001,5,0.29411764705882354
1119,120,-105.56925978451372,-71.796191359935,0.2952450000000001,5,0.29411764705882354
1120,121,-98.18621774880958,-72.01250305164707,0.2952450000000001,5,0.29411764705882354
1121,122,-97.12825634752002,-72.21669616787368,0.2952450000000001,5,0.29411764705882354
1122,123,-89.677550427408,-72.35750950867637,0.2952450000000001,5,0.29411764705882354
1123,124,-97.12825634752002,-72.55567548338712,0.2952450000000001,5,0.29411764705882354
1124,125,-98.18621774880958,-72.75909248549365,0.2952450000000001,5,0.29411764705882354
1125,126,-90.82236063209801,-72.90132294334092,0.2952450000000001,5,0.29411764705882354
1126,127,-98.18621774880958,-73.09886118400864,0.2952450000000001,5,0.29411764705882354
1127,128,-105.56925978451372,-73.35056970029163,0.2952450000000001,5,0.29411764705882354
1128,129,-107.06941420791733,-73.60994542727336,0.2952450000000001,5,0.29411764705882354
1129,130,-99.79733772446943,-73.80984918526723,0.2952450000000001,5,0.29411764705882354
1130,131,-101.91141905203952,-74.02273986607611,0.2952450000000001,5,0.29411764705882354
1131,132,-99.79733772446943,-74.2165338349362,0.2952450000000001,5,0.29411764705882354
1132,133,-107.06941420791733,-74.4617045839883,0.2952450000000001,5,0.29411764705882354
1133,134,-105.56925978451372,-74.692130918807,0.2952450000000001,5,0.29411764705882354
1134,135,-105.56925978451372,-74.91916863105484,0.2952450000000001,5,0.29411764705882354
1135,136,-98.18621774880958,-75.08900110636692,0.2952450000000001,5,0.29411764705882354
1136,137,-97.12825634752002,-75.24870585449122,0.2952450000000001,5,0.29411764705882354
1137,138,-104.58603953258263,-75.45976580900987,0.2952450000000001,5,0.29411764705882354
1138,139,-97.12825634752002,-75.61454074142779,0.2952450000000001,5,0.29411764705882354
1139,140,-96.64163403480958,-75.76366906265746,0.2952450000000001,5,0.29411764705882354
1140,141,-104.13441222613345,-75.96346302859742,0.2952450000000001,5,0.29411764705882354
1141,142,-104.58603953258263,-76.16362090624767,0.2952450000000001,5,0.29411764705882354
1142,143,-105.56925978451372,-76.36782673179118,0.2952450000000001,5,0.29411764705882354
1143,144,-107.06941420791733,-76.57956181783344,0.2952450000000001,5,0.29411764705882354
1144,145,-99.79733772446943,-76.73858768020764,0.2952450000000001,5,0.29411764705882354
1145,146,-101.91141905203952,-76.90983143103644,0.2952450000000001,5,0.29411764705882354
1146,147,-94.79238810317148,-77.03065951665897,0.2952450000000001,5,0.29411764705882354
1147,148,-97.43063468563057,-77.16757210168562,0.2952450000000001,5,0.29411764705882354
1148,149,-104.39277426726728,-77.34907344945617,0.2952450000000001,5,0.29411764705882354
1149,150,-111.42474618857538,-77.57474015633775,0.2952450000000001,5,0.29411764705882354
1150,151,-114.16752630756454,-77.81548217049055,0.2952450000000001,5,0.29411764705882354
1151,152,-114.16752630756454,-78.05307723021001,0.2952450000000001,5,0.29411764705882354
1152,153,-107.31542908275875,-78.2430925019798,0.2952450000000001,5,0.29411764705882354
1153,154,-114.16752630756454,-78.474863042661,0.2952450000000001,5,0.29411764705882354
1154,155,-114.16752630756454,-78.70366216615396,0.2952450000000001,5,0.29411764705882354
1155,156,-117.32635706945157,-78.94966659228962,0.2952450000000001,5,0.29411764705882354
1156,157,-114.16752630756454,-79.17256443858882,0.2952450000000001,5,0.29411764705882354
1157,158,-111.42474618857538,-79.3754083489661,0.2952450000000001,5,0.29411764705882354
1158,159,-114.16752630756454,-79.59285908620734,0.2952450000000001,5,0.29411764705882354
1159,160,-111.42474618857538,-79.7905726706941,0.2952450000000001,5,0.29411764705882354
1160,161,-109.06246477720197,-79.97126336270958,0.2952450000000001,5,0.29411764705882354
1161,162,-111.42474618857538,-80.1642295150155,0.2952450000000001,5,0.29411764705882354
1162,163,-104.39277426726728,-80.31196454399264,0.2952450000000001,5,0.29411764705882354
1163,164,-111.42474618857538,-80.50052685699012,0.2952450000000001,5,0.29411764705882354
1164,165,-109.06246477720197,-80.67258672397935,0.2952450000000001,5,0.29411764705882354
1165,166,-109.06246477720197,-80.84258599375913,0.2952450000000001,5,0.29411764705882354
1166,167,-101.91141905203952,-80.96799571434413,0.2952450000000001,5,0.29411764705882354
1167,168,-99.79733772446943,-81.0794119392561,0.2952450000000001,5,0.29411764705882354
1168,169,-107.06941420791733,-81.23229430554235,0.2952450000000001,5,0.29411764705882354
1169,170,-105.56925978451372,-81.37461574109189,0.2952450000000001,5,0.29411764705882354
1170,171,-104.58603953258263,-81.50956587941451,0.2952450000000001,5,0.29411764705882354
1171,172,-104.58603953258263,-81.6429559005311,0.2952450000000001,5,0.29411764705882354
1172,173,-104.13441222613345,-81.77221714378169,0.2952450000000001,5,0.29411764705882354
1173,174,-96.64163403480958,-81.85718524030185,0.2952450000000001,5,0.29411764705882354
1174,175,-96.73504573675856,-81.94171853857716,0.2952450000000001,5,0.29411764705882354
1175,176,-97.40694924727072,-82.02909272337205,0.2952450000000001,5,0.29411764705882354
1176,177,-96.73504573675856,-82.1117104369304,0.2952450000000001,5,0.29411764705882354
1177,178,-104.22134564909098,-82.23522795208214,0.2952450000000001,5,0.29411764705882354
1178,179,-96.73504573675856,-82.31578249533034,0.2952450000000001,5,0.29411764705882354
1179,180,-104.22134564909098,-82.43680770612461,0.2952450000000001,5,0.29411764705882354
1180,181,-96.73504573675856,-82.51536945354567,0.2952450000000001,5,0.29411764705882354
1181,182,-96.64163403480958,-82.59256215617553,0.2952450000000001,5,0.29411764705882354
1182,183,-104.13441222613345,-82.70963742829487,0.2952450000000001,5,0.29411764705882354
1183,184,-104.58603953258263,-82.82788825048021,0.2952450000000001,5,0.29411764705882354
1184,185,-104.58603953258263,-82.94486755844851,0.2952450000000001,5,0.29411764705882354
1185,186,-97.12825634752002,-83.02071455732055,0.2952450000000001,5,0.29411764705882354
1186,187,-98.18621774880958,-83.10138212748804,0.2952450000000001,5,0.29411764705882354
1187,188,-90.82236063209801,-83.14223386560766,0.2952450000000001,5,0.29411764705882354
1188,189,-98.18621774880958,-83.22141272815082,0.2952450000000001,5,0.29411764705882354
1189,190,-90.82236063209801,-83.26120826691495,0.2952450000000001,5,0.29411764705882354
1190,191,-92.56161477154777,-83.30964788412658,0.2952450000000001,5,0.29411764705882354
1191,192,-85.36547870567857,-83.32029985729524,0.2952450000000001,5,0.29411764705882354
1192,193,-78.20100053498858,-83.29391171645861,0.2952450000000001,5,0.29411764705882354
1193,194,-85.36547870567857,-83.30453513691614,0.2952450000000001,5,0.29411764705882354
1194,195,-87.71462723669852,-83.327035606813,0.2952450000000001,5,0.29411764705882354
1195,196,-80.7077015364776,-83.31373949478083,0.2952450000000001,5,0.29411764705882354
1196,197,-87.71462723669852,-83.3359662005481,0.2952450000000001,5,0.29411764705882354
1197,198,-94.79238810317148,-83.39353615985776,0.2952450000000001,5,0.29411764705882354
1198,199,-87.71462723669852,-83.41514161524198,0.2952450000000001,5,0.29411764705882354
1199,200,-90.55443573493775,-83.45066049145937,0.2952450000000001,5,0.29411764705882354
1200,1,-8.120385352366167,-4.0601926761830835,0.2657205000000001,1,0.058823529411764705
1201,2,50,13.959871549211277,0.2657205000000001,2,0.11764705882352941
1202,3,-9.3987726578845,8.120210497437332,0.2657205000000001,2,0.11764705882352941
1203,4,-7.958450067355909,4.904478384478685,0.2657205000000001,2,0.11764705882352941
1204,5,50,12.420398653732237,0.2657205000000001,3,0.17647058823529413
1205,6,-15.70168639497283,8.402957932488656,0.2657205000000001,3,0.17647058823529413
1206,7,-24.489671138991785,4.291379298553601,0.2657205000000001,3,0.17647058823529413
1207,8,-29.140944457381174,0.5766766590052923,0.2657205000000001,3,0.17647058823529413
1208,9,-34.80749781699305,-2.961740788594542,0.2657205000000001,3,0.17647058823529413
1209,10,-39.72140319228243,-6.303528279838895,0.2657205000000001,3,0.17647058823529413
1210,11,-45.384845548670015,-9.560304718908155,0.2657205000000001,3,0.17647058823529413
1211,12,-39.72140319228243,-11.880389216860022,0.2657205000000001,3,0.17647058823529413
1212,13,-34.80749781699305,-13.518039831155239,0.2657205000000001,3,0.17647058823529413
1213,14,-31.022740290514356,-14.68501986177918,0.2657205000000001,3,0.17647058823529413
1214,15,-28.793849927768168,-15.566821740903492,0.2657205000000001,3,0.17647058823529413
1215,16,-31.022740290514356,-16.47599342029237,0.2657205000000001,3,0.17647058823529413
